Id,Artist,Title,Description,Tags,publishedAt,View,Like,CommentCount,pushblishDayName,Duration,SheetName
vdvIJa0fS30,GReeeeN,Jibunkakumei,"Provided to YouTube by Universal Music Group

Jibunkakumei · GReeeeN

GReeeeN CM Songs

℗ A ZEN MUSIC release; ℗ 2022 UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger, Producer, Studio  Personnel, Mixer: JIN
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: SOH
Associated  Performer, Piano: Takatoshi Shindo
Associated  Performer, Guitar: HAGI
Associated  Performer, Drums: Tomoyuki Nakano
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Jibunkakumei']",2022-06-15 11:23:54,36604,152,0,Wednesday,0.00248842592592593,Song
oTnuYEDNrcs,GReeeeN,Hajimarino Uta,"Provided to YouTube by Universal Music Group

Hajimarino Uta · GReeeeN

GReeeeN CM Songs

℗ 2016 ZEN MUSIC, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger: Tsubasa Takada
Associated  Performer, Recording  Arranger: Shunsuke Kasuga
Associated  Performer, Recording  Arranger: JIN
Producer: GReeeeN
Author, Composer: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Hajimarino Uta']",2022-06-15 11:23:48,29534,123,0,Wednesday,0.00351851851851852,Song
apwsmdcj_bI,GReeeeN,Isshoni Ikou,"Provided to YouTube by Universal Music Group

Isshoni Ikou · GReeeeN

GReeeeN CM Songs

℗ A ZEN MUSIC release; ℗ 2019 UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger: GReeeeN
Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals, Guitar: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Drums: Nozomu Kitamura
Associated  Performer, Bass  Guitar: Shunsuke Kasuga
Associated  Performer, Guitar, Strings: Tsubasa Takada
Associated  Performer, Keyboards: Meg.Me
Author: Makoto Shinohara
Composer: Albert von Tilzer
Composer: Johann Sebastian Bach

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Isshoni Ikou']",2022-06-15 11:23:37,29319,115,2,Wednesday,0.00177083333333333,Song
DXNAFo3lUmw,GReeeeN,High G.K Low Hajikero,"Provided to YouTube by Universal Music Group

High G.K Low Hajikero · GReeeeN

GReeeeN CM Songs

℗ 2007 NAYUTAWAVE RECORDS, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Producer: JIN
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'High G.K Low Hajikero']",2022-06-15 11:23:20,14727,42,0,Wednesday,0.00247685185185185,Song
hMa3SWCPOyA,GReeeeN,Sakura Color,"Provided to YouTube by Universal Music Group

Sakura Color · GReeeeN

GReeeeN CM Songs

℗ 2013 NAYUTAWAVE RECORDS, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger: JIN
Producer: GReeeeN
Author, Composer: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Sakura Color']",2022-06-15 11:22:10,16814,46,0,Wednesday,0.00273148148148148,Song
LMs1CXRcIF8,GReeeeN,Te To Te To Ten To Ten,"Provided to YouTube by Universal Music Group

Te To Te To Ten To Ten · GReeeeN · whiteeeen

GReeeeN CM Songs

℗ 2017 ZEN MUSIC, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger, Producer: JIN
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'whiteeeen', 'ホワイティーン', 'GReeeeN CM Songs', 'Te To Te To Ten To Ten']",2022-06-15 11:20:59,67951,345,2,Wednesday,0.00287037037037037,Song
r2v6pr7_jBc,GReeeeN,Tobira,"Provided to YouTube by Universal Music Group

Tobira · GReeeeN

GReeeeN CM Songs

℗ 2008 NAYUTAWAVE RECORDS, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Producer: GReeeeN
Associated  Performer, Recording  Arranger: JIN
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Tobira']",2022-06-15 11:20:47,24290,80,0,Wednesday,0.00293981481481481,Song
TSVLvcj9Qxk,GReeeeN,Orange,"Provided to YouTube by Universal Music Group

Orange · GReeeeN

GReeeeN CM Songs

℗ 2012 NAYUTAWAVE RECORDS, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger: JIN
Producer: GReeeeN
Author, Composer: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Orange']",2022-06-15 11:20:25,38139,178,0,Wednesday,0.00262731481481481,Song
u2EPDafftHc,GReeeeN,Be Free,"Provided to YouTube by Universal Music Group

Be Free · GReeeeN

GReeeeN CM Songs

℗ 2008 NAYUTAWAVE RECORDS, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Producer: GReeeeN
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Be Free']",2022-06-15 11:20:03,19270,79,0,Wednesday,0.00322916666666667,Song
d8a0XxdS4eY,GReeeeN,Ikaros,"Provided to YouTube by Universal Music Group

Ikaros · GReeeeN

GReeeeN CM Songs

℗ 2013 NAYUTAWAVE RECORDS, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger: JIN
Producer: GReeeeN
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Ikaros']",2022-06-15 11:19:29,23078,73,0,Wednesday,0.00221064814814815,Song
wmDFJ4aV5Ls,GReeeeN,Yume,"Provided to YouTube by Universal Music Group

Yume · GReeeeN

GReeeeN CM Songs

℗ 2016 ZEN MUSIC, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger: Shunsuke Tsuri
Producer: GReeeeN
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Yume']",2022-06-15 11:19:00,23037,106,0,Wednesday,0.00302083333333333,Song
MQ5FmIdZfsk,GReeeeN,Hito,"Provided to YouTube by Universal Music Group

Hito · GReeeeN

GReeeeN CM Songs

℗ 2007 NAYUTAWAVE RECORDS, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Producer: GReeeeN
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Hito']",2022-06-15 11:18:42,21479,98,0,Wednesday,0.00261574074074074,Song
IrD656fDmrQ,GReeeeN,Yukinone,"Provided to YouTube by Universal Music Group

Yukinone · GReeeeN

GReeeeN CM Songs

℗ 2012 NAYUTAWAVE RECORDS, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger: JIN
Producer: GReeeeN
Author, Composer: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Yukinone']",2022-06-15 11:17:33,24722,95,0,Wednesday,0.00354166666666667,Song
VCUNJdpJPtU,GReeeeN,Sakamoto,"Provided to YouTube by Universal Music Group

Sakamoto · GReeeeN

GReeeeN CM Songs

℗ 2015 ZEN MUSIC, a division of UNIVERSAL MUSIC LLC

Released on: 2022-06-16

Associated  Performer, Recording  Arranger: JIN
Producer: GReeeeN
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'GReeeeN CM Songs', 'Sakamoto']",2022-06-15 11:16:02,16767,66,0,Wednesday,0.00320601851851852,Song
d5MGSv4KqgU,GReeeeN,Jibunkakumei,"Provided to YouTube by Universal Music Group

Jibunkakumei · GReeeeN

Jibunkakumei

℗ A ZEN MUSIC release; ℗ 2022 UNIVERSAL MUSIC LLC

Released on: 2022-05-16

Associated  Performer, Recording  Arranger, Producer, Studio  Personnel, Mixer: JIN
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: SOH
Associated  Performer, Piano: Takatoshi Shindo
Associated  Performer, Guitar: HAGI
Associated  Performer, Drums: Tomoyuki Nakano
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Jibunkakumei']",2022-05-15 10:08:21,373893,1481,0,Sunday,0.00248842592592593,Song
6HndV0BpWDY,GReeeeN,Ryusei No Kakera,"Provided to YouTube by Universal Music Group

Ryusei No Kakera · GReeeeN

Ryusei No Kakera

℗ A ZEN MUSIC release; ℗ 2022 UNIVERSAL MUSIC LLC

Released on: 2022-02-23

Associated  Performer, Recording  Arranger, Producer, Studio  Personnel, Mixer: JIN
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: SOH
Associated  Performer, Piano: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Ryusei No Kakera']",2022-02-22 10:09:24,239199,1025,1,Tuesday,0.0027662037037037,Song
gP4oztFqeP8,GReeeeN,Tsubomi,"Provided to YouTube by Universal Music Group

Tsubomi · GReeeeN

Baby Tooth

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-22

Associated  Performer, Recording  Arranger: GReeeeN
Associated  Performer, Recording  Arranger, Producer: JIN
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: SOH
Associated  Performer, Piano: Takatoshi Shindo
Associated  Performer, Guitar: Tsubasa Takada
Associated  Performer, Bass: Shunsuke Kasuga
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Baby Tooth', 'Tsubomi']",2021-12-21 10:07:36,151033,506,1,Tuesday,0.00241898148148148,Song
eHzu2_S2y4c,GReeeeN,Seien,"Provided to YouTube by Universal Music Group

Seien · GReeeeN

Baby Tooth

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-22

Associated  Performer, Recording  Arranger, Guitar, Keyboards, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Keyboards: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Baby Tooth', 'Seien']",2021-12-21 10:07:20,79459,310,5,Tuesday,0.00311342592592593,Song
J1Fm2EO9kDU,GReeeeN,Christmas no Yoruni,"Provided to YouTube by Universal Music Group

Christmas no Yoruni · GReeeeN

Baby Tooth

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-22

Associated  Performer, Recording  Arranger, Guitar, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Keyboards: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Baby Tooth', 'Christmas no Yoruni']",2021-12-21 10:06:04,75728,100,0,Tuesday,0.00212962962962963,Song
Pz9-XJ8SFKU,GReeeeN,Taketen,"Provided to YouTube by Universal Music Group

Taketen · GReeeeN

Baby Tooth

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-22

Associated  Performer, Recording  Arranger, Programming: Shunsuke Kasuga
Associated  Performer, Recording  Arranger: GReeeeN
Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Guitar: Sasaki ""Kojiro"" Takayuki
Associated  Performer, Violin: Koichiro Muroya
Associated  Performer, Violin: Tomomi Tokunaga
Associated  Performer, Violin: Hanako Uesato
Associated  Performer, Violin: Kyoko Ishigame
Associated  Performer, Cello: Yuki Mizuno
Associated  Performer, Trumpet: chankeng
Associated  Performer, Saxophone: DAISUKE MURAKAMI
Associated  Performer, Trombone: NAPPI
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Baby Tooth', 'Taketen']",2021-12-21 10:05:59,203024,568,2,Tuesday,0.00270833333333333,Song
Rtg95DOAghY,GReeeeN,SUGEEYABEE,"Provided to YouTube by Universal Music Group

SUGEEYABEE · GReeeeN

Baby Tooth

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-22

Associated  Performer, Recording  Arranger, Guitar, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Keyboards: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Baby Tooth', 'SUGEEYABEE']",2021-12-21 10:05:37,80905,137,1,Tuesday,0.0018287037037037,Song
ojOuJ6s_ZAw,GReeeeN,Akari,"Provided to YouTube by Universal Music Group

Akari · GReeeeN

Baby Tooth

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-22

Associated  Performer, Recording  Arranger, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Baby Tooth', 'Akari']",2021-12-21 10:05:34,974650,3831,18,Tuesday,0.00207175925925926,Song
A4v7YEdSv5k,GReeeeN,Fight Song,"Provided to YouTube by Universal Music Group

Fight Song · GReeeeN

Baby Tooth

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-22

Associated  Performer, Recording  Arranger, Guitar, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Keyboards: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Baby Tooth', 'Fight Song']",2021-12-21 10:04:20,92007,300,5,Tuesday,0.00201388888888889,Song
yvRH-Opu7i0,GReeeeN,lemonade,"Provided to YouTube by Universal Music Group

lemonade · GReeeeN

Baby Tooth

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-22

Associated  Performer, Recording  Arranger, Guitar, Programming, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Keyboards: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Baby Tooth', 'lemonade']",2021-12-21 10:03:41,162834,289,0,Tuesday,0.00202546296296296,Song
44dJvRbH0uQ,GReeeeN,from,"Provided to YouTube by Universal Music Group

from · GReeeeN

Baby Tooth

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-22

Associated  Performer, Recording  Arranger, Guitar, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Keyboards: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Baby Tooth', 'from']",2021-12-21 10:02:07,37422,95,2,Tuesday,0.0015625,Song
8AGrhOZ9VhY,GReeeeN,SUGEEYABEE,"Provided to YouTube by Universal Music Group

SUGEEYABEE · GReeeeN

SUGEEYABEE

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-15

Associated  Performer, Recording  Arranger, Guitar, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Keyboards: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'SUGEEYABEE']",2021-12-14 10:01:41,26056,151,0,Tuesday,0.0018287037037037,Song
UUTg419QL9U,GReeeeN,Christmas no Yoruni,"Provided to YouTube by Universal Music Group

Christmas no Yoruni · GReeeeN

Christmas no Yoruni

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-12-08

Associated  Performer, Recording  Arranger, Guitar, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Keyboards: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Christmas no Yoruni']",2021-12-07 10:03:46,79146,406,0,Tuesday,0.00212962962962963,Song
CFrbxoW9Qx8,GReeeeN,lemonade,"Provided to YouTube by Universal Music Group

lemonade · GReeeeN

lemonade

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-09-20

Associated  Performer, Recording  Arranger, Guitar, Programming, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Keyboards: Takatoshi Shindo
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'lemonade']",2021-09-19 10:09:43,195260,786,0,Sunday,0.00197916666666667,Song
TJa_df1dYyM,GReeeeN,Tsubomi (Orchestra Version),"Provided to YouTube by Universal Music Group

Tsubomi (Orchestra Version) · GReeeeN

Akari

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-09-10

Associated  Performer, Recording  Arranger: GReeeeN
Associated  Performer, Recording  Arranger, Producer: JIN
Associated  Performer, Recording  Arranger, Conductor: Takayuki Hattori
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: SOH
Associated  Performer, Piano: Takatoshi Shindo
Associated  Performer, Guitar: Tsubasa Takada
Associated  Performer, Bass  Guitar: Shunsuke Kasuga
Associated  Performer, Percussion: Mari Kotake
Associated  Performer, Harp: Tomoyuki Asakawa
Associated  Performer, Strings: Chieko Kinbara
Associated  Performer, Flute: Hideyo Takakuwa
Associated  Performer, Flute: Michiyo Morikawa
Associated  Performer, Oboe: Satoshi Shoji
Associated  Performer, Clarinet: NAKA Hidehito
Associated  Performer, Clarinet: Yuki Hamasaki
Associated  Performer, Horn: Yoshiyuki Kazuma
Associated  Performer, Horn: Yasushi Katsumata
Associated  Performer, Horn: Shun Matsuzaka
Associated  Performer, Horn: Takahiro Tsumori
Associated  Performer, Programming: Kazuhiko Mizoguchi
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Akari', 'Tsubomi']",2021-09-09 10:09:44,1713,20,0,Thursday,0.00260416666666667,Song
IexXXHDTbng,GReeeeN,Akari,"Provided to YouTube by Universal Music Group

Akari · GReeeeN

Akari

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-09-10

Associated  Performer, Recording  Arranger, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Akari']",2021-09-09 10:02:00,4575,46,0,Thursday,0.00206018518518518,Song
s71wfk8Kza8,GReeeeN,Akari,"Provided to YouTube by Universal Music Group

Akari · GReeeeN

Akari

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-07-26

Associated  Performer, Recording  Arranger, Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Akari']",2021-07-25 10:06:55,1578400,6680,0,Sunday,0.00206018518518518,Song
5GKALGnqU1o,GReeeeN,Taketen,"Provided to YouTube by Universal Music Group

Taketen · GReeeeN

Taketen

℗ A ZEN MUSIC release; ℗ 2021 UNIVERSAL MUSIC LLC

Released on: 2021-05-26

Associated  Performer, Recording  Arranger, Programming: Shunsuke Kasuga
Associated  Performer, Recording  Arranger: GReeeeN
Producer: JIN
Associated  Performer, Vocals: HIDE
Associated  Performer, Vocals: navi
Associated  Performer, Vocals: 92
Associated  Performer, Vocals: SOH
Associated  Performer, Guitar: Sasaki ""Kojiro"" Takayuki
Associated  Performer, Violin: Koichiro Muroya
Associated  Performer, Violin: Tomomi Tokunaga
Associated  Performer, Violin: Hanako Uesato
Associated  Performer, Violin: Kyoko Ishigame
Associated  Performer, Cello: Yuki Mizuno
Associated  Performer, Trumpet: chankeng
Associated  Performer, Saxophone: DAISUKE MURAKAMI
Associated  Performer, Trombone: NAPPI
Composer  Lyricist: GReeeeN

Auto-generated by YouTube.","['GReeeeN', 'グリーン', 'Taketen']",2021-05-25 10:04:46,815670,3942,4,Tuesday,0.00267361111111111,Song
